RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
95992,10,90011,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,112947.19906218648,113401.49199068666,114078.47056926409,115125.77965264735,116051.47027659912,116944.7450998094,117896.79473329992,118870.16134349113,119675.42429553386,120208.22441055946,120750.80408164648,120811.75249548098,120764.32171355496,120578.51325461238,120897.84455760552,121633.69335637268,122468.77074680616,123070.25864212944,123556.20254035218,123859.05335505446,124149.2079072279,124474.72975370057,124938.77778598976,125565.27470910788,126045.88662093396,126728.28877763353,127561.11318400876,128728.98580601336,129761.61772022392,130668.66621524452,131673.03351349087,133001.50064960995,134635.95490778587,136337.62786015667,137834.68452867764,139147.23926427506,139996.92678047408,140975.27280111166,142298.51902013345,144014.72212405936,146215.68000631055,148372.36976177123,151042.4918996353,153599.19778844886,156104.84644342188,158124.51038518452,160123.19477858208,161936.38728852395,164167.76861044954,166567.77716757834,169503.77817134815,172843.87331341635,177180.34015133698,181896.41364221324,186984.9291465367,191995.10919687632,197352.2746085968,202646.37270942377,207079.99952372737,211511.82728858592,215850.73432324085,221297.09734007504,226782.36151961976,232233.6269938487,237441.63243696964,243788.525010466,251149.60164595032,258998.0570201866,266815.3941066838,275300.87347795896,282586.4938873837,288640.26015697076,293802.51467079093,298311.2105049396,303602.3052614414,308519.5188790652,315095.8243867688,320883.3539669528,325849.7873301208,329950.3532011844,332952.06598735804,335956.1686465938,338154.2198360017,340680.60845190537,342335.42623742414,343739.37039382575,344379.7506114968,345691.4731255733,346869.2196301488,347844.3509111362,347473.53169342875,346141.2336597951,344174.3705887546,341280.835921191,338351.2432291734,335018.4587545973,332755.24652748747,329453.53441245534,324389.2628288719,316879.2361676249,307730.159853548,298816.2796363192,289708.18882049486,280629.1350470558,271860.14467712963,260277.92900407477,247090.64161446865,231969.26496399145,222074.5970539423,214570.15651363507,209895.2795765874,202993.1065410951,196166.4887028156,187291.7820327921,178994.15961493287,172168.18794289572,168147.89449397454,165464.9332798473,163978.5991431774,162439.70374865117,161555.8811630142,160246.35082138728,160070.47337202207,160433.24097209403,161961.14751999537,162993.82954736103,163930.36859866636,163739.03584583444,163741.9344560589,163615.53631214247,164326.09483766774,165478.72421371742,165712.5183977008,165759.71415497383,163690.5852335568,162068.19386399887,159541.3181887557,159128.53896572883,159022.31146696524,159150.26740159967,158637.61880800672,158251.80523953808,157978.24724281442,157984.6857919345,157117.81679649316,156183.40262256734,154193.34765207753,152683.72332195417,151673.2374849102,151289.92643435346,151704.6681645418,152998.68628462148,155322.88284783193,158316.01717130526,161418.10239855372,165113.05112029394,167264.50022752746,168366.69371878455,167746.59407454185,168336.39218551965,170578.48637053216,174957.91360456715,180558.62764764985,186818.57801497937,193840.79055675425,200861.83035945325,206338.4890738319,211311.3994010912,213680.40736382664,215514.3158472258,215719.83039287128,217042.83250275816,219056.4993544397,221151.97789781124,223429.50385059143,226810.55032775216,231703.8762052447,237546.21392183544,243432.9823726504,248849.83039681465,251588.45930615408,252449.5312145394,251809.65504547293,252376.464947161,253579.7556363606,255167.9114636809,256232.58163053045,256114.3340656949,255118.5612614019,253980.40162247745,252566.45226373005,251667.6567691936,254067.91885398308,260205.39188580663,268329.99413009273,275444.3398501578,280930.37250238075,286301.4058747546,287511.0305670471,285179.3104129259,279460.7767579344,275528.0232071945,274613.2841852475,276553.3838169226,283150.5268053199,292843.12276192085,304688.5122873457,314632.8735271652,322116.6918947715,327705.58481422055,328470.4037672511,326627.2869226033,323087.9906763034,323014.74958658474,324594.9025348285,327599.0165603746,333326.4535755744,342026.27136567095,352235.422651245,360375.6375634281,365740.3865845445,369391.2229516809,374383.8228183047,382655.7626785383,392695.03792843624,402245.0453027669,409642.3223220894,414724.0583249345,414655.48056594847,409849.0415669088,403453.9418219665,399189.9702440756,396951.4179222404,395886.839099345,397409.96912953793,402672.3022943952,409767.8611474523,416911.28526146006,423325.6163276771,429721.1698442269,433895.35830600467,435576.92033641035,435242.7245659285,434489.589647588,432857.3626811519,430268.98844853305,430752.37832427054,435483.1551801574,444693.4441771742,454847.1087695691,464985.5156506936,474261.7486181,479243.9662125293,481995.70562644274,483306.5027186827,487379.0156748213,492202.71389946743,497613.78071746015,503817.115021768,508572.0903597017,512016.9632979755,515181.5903588421,519574.2879492037,524619.9894391737,529579.8720068908,534338.1945520719,539478.3092553772,542755.0423452718,545830.4083537629,548173.278853307,553171.0179360119,557071.4197617486,560593.3588420874,560625.6036199087,560817.2779006748,559711.3003140909,554873.7765804357,546116.9996304512,538236.192863949,535953.9299078059,537951.4785154263,542456.8202617033,548901.574710467,557176.6802487398,564843.4334263225,571134.9810700137,576673.3937624763,580578.4378990487,579056.7169911545,573887.1275164521,568519.3818303448,566911.4008811027,567898.0892846691,568866.1559732293,571433.6060447912,575394.5979210157,581124.8965722442,586310.7382856052,590832.5434703341,594352.4106994785
96193,13,90650,zip,CA,CA,Norwalk,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,154671.5730214679,154820.96392638606,155322.81488335071,156310.63806812625,157614.64577488668,159026.78400474615,160522.0997581531,161991.1618716976,163203.71737769508,164123.92902185037,165036.0649691633,165947.01330149968,166548.0605696256,167051.73922260272,167799.75261175507,169292.98723803618,171164.2142538764,173106.77505558683,174960.65456434918,176768.77954762368,178376.3775354037,180106.4065438944,181654.98234558897,183350.36918035452,184577.8951321532,185930.86156643284,187646.9600144376,189975.23763248252,192711.68643346216,195520.8634822721,199151.4637222736,203046.4100194938,207226.23441571995,211021.28962526552,214818.6151067519,218547.73038157492,221606.44263841587,224417.56837993345,227398.8089632912,230711.2655058744,234466.52875609495,237789.7641598193,241848.7617683326,246082.54872659105,250842.8857557327,254859.49792874695,258639.21287587247,262396.575194953,266622.87393516925,271149.30174736766,275958.9360065158,282072.1230369653,289829.2986787302,297921.9818520314,305276.73415303143,312093.39288714505,319896.92413890077,328309.62195532635,335172.146765795,340992.36423528823,345420.84506506595,351029.9657646024,356596.35753928823,362670.0725050222,368245.16321690026,374594.9257845908,381466.2287218485,388714.4489750108,395775.2790647291,403680.3352223451,410426.081635849,416566.1679462329,422019.37689585023,426941.7455821691,431914.126955231,436017.919860513,440916.09701368585,445156.4642417957,448539.0958667209,451060.7074255343,451495.938239163,451856.7276815931,452323.9106805677,453794.6519738485,454489.41437186114,454464.3751722548,453642.8386610852,453379.00707738055,451776.5809964949,449468.20682851895,445373.869310338,440757.2575131387,435817.1489029921,430421.9936838807,425121.549222337,419186.8349004308,413914.3110305084,408015.5968770958,400091.3094627359,389068.5624006352,375561.7456194482,361697.4451404219,347674.98317911685,335032.19561546826,325008.91598440905,317457.59934308636,310586.84117718966,302524.21629202965,295124.12140963314,289800.4359167533,286016.90513669193,282296.6031483945,278196.3474816952,274370.26533983025,270870.00983631605,268935.74452494876,267421.7358891121,266828.9529749535,267322.1802430214,269444.5048896454,271063.42259278597,270977.73009990697,271321.2004076873,272415.6225228953,275044.66157986573,275574.59060718986,275667.34726252715,273674.52050530195,271843.79151812923,269704.7553902028,267519.20495909784,266114.7288076504,265096.5167600869,265336.9279157803,264824.3449090294,264722.1440351773,262984.0696744554,262339.9294610576,261365.43080192216,260365.9053921871,258414.9385236455,256023.13129889287,255079.11663691656,254979.02255529468,255330.3476782016,254690.8139226687,252746.17332941087,250237.5927455311,248502.75642133845,248276.6143644099,250048.00270255248,253117.97421174287,257150.2044153229,260988.60486363329,264922.7664461462,269033.6509323999,272221.0876115162,274130.8148752527,274968.34443007456,276675.0716031836,280121.14957665553,284694.7204047997,290648.6307843272,297708.9707206835,305574.99538512615,312982.4663619466,318924.5555173778,323738.7292177241,326187.1234205346,327155.8460529417,327248.43908802024,328704.88693154504,330711.5504013573,332888.2951514306,335730.4582310272,340015.1236590214,345435.35794633976,350264.2798831158,354458.1043622238,357947.9881076139,359793.4744683574,360011.005522967,359814.9732392064,360513.8283242939,362225.7195125252,364180.871678252,366071.586182604,366830.1718636083,366185.1275393842,364259.8845149623,361339.2350811789,358248.9722538856,359221.84201759845,365148.52119075746,373859.20381165674,380933.88810205786,385757.0365180124,389949.88756779145,390826.080741361,388604.46827324,383971.00509398273,380757.02559989184,379757.6888444158,380816.0719068224,386719.9475088948,396152.89478099486,407497.62659410335,416341.22962921514,422800.46667873353,427828.6563795668,429491.4639910239,429436.0383351442,428621.2760485513,430289.2241435212,432859.06962824514,436185.6313626419,441324.164078304,448354.72884141066,455148.71993792383,460197.7266133347,463664.9373628901,466136.9888510572,468642.5937899782,472602.7441404106,478360.94929560233,484704.60036419,489867.1222547006,493271.3093426333,492459.1086846201,488382.6141155812,482988.8265856577,479399.3563730352,477422.6456487868,476473.9139184335,478092.8788729343,482141.1730122567,488135.4234585636,494334.4411269414,500275.6495028004,505570.2263645851,508220.4535693232,508673.6776938464,508651.87527834653,509352.73599396035,509589.2109419007,508329.8530136654,509437.6383949824,514670.24114139006,524228.203320035,535243.7891665254,546967.1825702362,558813.8004091742,566737.1416855567,572362.6098923606,574915.5551894526,579891.9501437321,585919.3893086442,593450.5938184522,601339.7144798199,607800.4189550488,613853.5371785688,619879.749414354,626861.4924815134,634628.1168741675,643137.0415773488,653955.7590382844,665536.4138097477,676374.1253796229,683805.2497566926,688106.3754583271,690422.714244743,691090.1487805174,690720.2888305165,689376.6105153317,688020.7826782092,686362.2344824563,679760.5192734078,670362.0186182823,661657.0702946653,659062.891195965,661641.9079458349,667337.1936858951,676065.3793087694,686156.4378728627,696107.0881858988,704463.1275172987,711774.1059426349,717644.160339788,719008.2521087434,717046.8030688915,715464.7598365819,717151.5871546268,720755.8458832582,723627.6929827562,727669.7654060661,732702.3667155267,738588.3075007895,743150.412136172,746362.5942747993,748719.6520341778
96361,14,91331,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,122071.41791633326,122249.39299067008,122798.80025551684,123941.00311699531,125459.40479481728,127161.46402831656,128910.42410684716,130622.10197036648,132043.24445938948,133179.37449168044,134240.4213789759,135156.85333451076,135800.0683527918,136466.88647731682,137496.4734142524,139019.59039473327,140603.65578938974,142204.31190767355,143859.43125361923,145510.83538680294,146937.65076847983,148239.93830251458,149408.3958659407,150635.630206606,151726.64432849782,153086.68833412867,154787.10322620135,157025.134427721,159557.93479266114,162043.1134264929,164878.5126657037,167840.306043137,171158.41294932153,174421.9798618957,177711.87445984434,180878.53571725436,183606.7539919312,186206.55452507455,189111.14435369347,192182.03527024252,195650.78391477032,198628.4091619381,202313.14240138535,206226.05871542863,210565.80108867705,214097.8483199073,217432.79648229355,220903.48057526097,225048.7932701884,229601.2688659057,234674.66046476527,240753.3823099796,248352.85750204767,256445.331133498,264240.64824882493,271200.78624917887,278489.55800006277,285631.49691924715,291562.18777054216,296679.4439604413,300925.36889445665,306073.03298970714,311193.40196534613,316628.6459683179,321434.12420229276,326687.78458686924,332705.5210854612,339379.08225928433,346234.5651662835,353594.5161123725,359741.96049410076,365082.82683081034,369992.3424435684,374599.0578651635,379517.5290522098,383867.2818328188,388972.9216863816,393580.2977133317,397124.0483034306,400066.29414949985,401237.5726069076,402506.2938216223,403640.2474551976,405570.8838213053,407024.63705875026,407922.5057248825,407932.534406995,408166.8973080819,407227.3548225479,405850.64856756735,402953.7927626277,399802.1483655132,396273.534527414,392249.2437012368,388141.81055549526,383841.4923049452,380268.3120154254,375574.3509038903,367730.42745684256,356164.6864535205,342371.66810178134,328227.74717383966,312837.55621002056,297312.3448217374,283568.7195736911,272110.5760576899,262270.57101793116,252472.98092844876,244191.39323873483,237656.1356352909,232107.2520505078,227082.99201712865,222133.15725259428,217600.9183332286,213559.0468888707,210763.06674504592,208606.88592935167,207276.7097496433,207158.95896901647,208440.2905898228,209526.5064981588,209608.2201936498,210394.66448053345,211674.7487018092,214022.3262085088,214579.15886361743,214763.93770683647,213487.00209939777,212871.27239648256,212606.06335193748,212624.5145821094,212975.96852012235,213216.53701942763,213838.40237061368,213582.75805063837,213370.06389194992,211946.21393849087,211748.7306108428,211570.39685005893,211744.96927236964,210862.8827023357,209740.4521179034,209069.22122560543,208725.2963262529,208371.5233556924,207501.4811956005,205933.43831287092,204112.34094787264,202912.07061001568,202428.89792730883,203342.25799176437,205624.96732070125,209608.37569430156,214263.92670938012,219036.72517319376,224053.1581988379,227621.85798592935,229773.8215966972,230211.52328298215,231518.89578498085,234481.28627349323,238930.4144767247,244655.9946343008,251697.97221908908,259636.30129288873,267211.5203174363,273253.7209150928,278319.53406582586,281297.1599902976,282880.71068165876,283274.22203204915,284548.0613265144,286354.858471933,288397.8871054186,291587.5019775981,296344.20186038443,302784.8255177,308623.43896189984,313619.52297062567,317436.0394342867,319426.67273668264,320164.4480238844,320044.69064994657,320752.268768753,322010.1239670441,323827.4045654325,325544.3364200809,326309.3028747376,326160.1273632588,324545.7214581179,321808.0323911321,318478.0498319215,319977.2935219459,326702.50592619024,336390.61749132624,344446.9318983299,350382.12063052086,355808.67737057613,357211.14272191544,355057.9733765812,350008.09391774825,346436.56139675516,345278.38217253913,346143.32749224314,352416.7088617787,362400.3272781903,374858.0109299432,384551.81549105555,391389.2531681602,396321.67203475296,397459.44463247224,396408.29402564093,393748.9848254008,393773.9717998256,395692.5388568873,399170.6218541188,405188.3685452294,413748.3686884001,423520.3014821519,431810.6537537949,438384.2238231271,443767.7813988792,449456.8099360707,456473.0249056322,464726.11506881187,473100.4822847463,479701.6197147958,483963.85105867125,482268.6265373283,476378.08100509114,468796.6948644807,463473.5136552595,460190.553793632,458838.43412640615,461060.2091772994,466763.2448872781,474381.9688490411,481920.59767984104,488948.9259058012,495533.0674348153,499052.3970297542,500041.3055644832,499430.29864778306,499407.48130808974,498562.9961524229,496691.9209405649,498062.28998363554,504200.2763851567,515263.78144579305,527567.822167944,540571.570660814,553204.3396721607,561055.9126599346,565842.230010982,567881.6437970167,573224.7558216653,580545.7232954984,589946.3822505384,599893.8926331099,605810.2492718216,609017.1413182957,610766.2442944179,614117.8308491939,617866.2289689975,624366.5189047883,634120.5711362985,646933.0641549472,657309.1025366968,665074.0341717673,669663.9983919133,672708.2800888089,673899.1047976263,674146.3804336246,674191.973748301,674044.2787684595,672322.1555819297,663896.3535886199,651741.9450260829,640722.9925871586,636838.4034600336,639128.4957283094,644470.6666567534,653719.1473578691,666189.6514971458,679370.2351301321,690697.7096475925,698790.9780698473,704686.8203261654,705109.6989161094,701833.3693537606,697749.7236781139,697290.5162458691,698976.0198796691,701427.1696094192,705949.0017459138,712599.1399891237,719797.3068765424,725795.8987248697,730930.3963981293,736294.7497441616
96025,22,90044,zip,CA,CA,Los Angeles,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,127408.76198790489,127105.61421040085,127037.29438387982,127209.24546938656,127793.83827406744,128581.31160531173,129417.8595717044,130222.153480983,130893.20501116366,131148.62255987167,131243.14250645463,131379.34495195106,131480.48649637346,131633.6236877574,131930.9375615687,132520.71953655448,133218.13043284277,133812.6809340013,134513.0891861095,135402.3279445224,136300.9290216996,137103.41423446927,137657.5994047897,138386.95144580049,138983.0275838386,139778.88421636855,140740.7478936302,142194.55048994877,143753.85583466475,145396.81858943077,147324.96139386485,149370.4236325532,151450.42372115838,153408.01660842638,155368.77179303742,157092.23765391062,158366.69192408238,159534.90021592015,161063.41699306117,162675.17375960745,164719.39164446582,166489.84598987314,168991.09375877611,171913.12860588334,175377.50504998784,178279.2803931329,180854.70298148587,183332.09048622032,186165.4804733655,189335.69953275807,192901.59259029044,197392.97868888127,202919.7156106387,208651.48206411916,214372.7033032812,220350.686277968,227149.94731155023,234054.16576078665,239331.8147633611,244000.9955410484,248010.2094318456,253448.234830494,259352.69854159784,266217.8772390058,272594.5435727011,279420.17738588096,286555.1081163263,294125.6952286757,301632.8436146712,309539.8494589464,316686.6814450988,323485.5452308913,329891.3381896937,335346.37122083764,340307.6161418003,344199.4628366022,349064.7658628809,354007.11508890917,358332.21273499704,362161.5700728629,364210.5116038313,366476.94729962415,368695.033040296,371666.8027076396,373877.75584990735,375445.45861822466,375967.94467680826,376887.1236615451,376946.13956405345,376446.5793775431,374648.083305262,372306.1646418996,369647.68732054887,366478.5514729411,363512.8768253694,360561.8820667956,358628.3407952217,355657.0997338716,350506.90989028773,342282.59418521385,332375.0179500587,322136.8141991666,311111.96420966554,298365.1656810657,285849.0996881808,272271.9378015872,260158.0468357578,247802.23994747817,238478.8175249445,230666.69156152057,224513.77932883645,218828.98304523696,214011.47573879975,208373.4558791328,202265.56703487583,197337.9213472336,194696.33502601495,193685.52074634525,193184.88752190623,193188.34621507148,192025.14462668975,190032.14562840053,188563.36828898705,188806.55151026705,190123.7159912405,190455.83307375456,190366.7317784189,189423.46663656793,188731.2082937149,188124.58407052024,187487.3952163451,187495.5287279658,187956.12626083265,189154.99371408616,188924.91488011353,187840.6265268044,185372.1214221075,184405.9501205123,184086.92598139573,183669.3658135821,182241.33626814745,180611.24971137755,180293.8955631745,180669.2447907231,181132.04918387343,180700.2056172807,178962.62323982417,176581.19020163888,174884.61663410722,174349.7689120424,174932.7370390171,176599.4855090202,179061.2864247948,182314.20202812992,185303.1353472469,188837.22371554715,190781.95239350176,191817.17784373023,191321.4731188914,191957.96490155204,193864.25644713623,197339.9603346704,201683.7204642631,207152.30910466297,213546.18009038948,221075.94876941465,227444.8816626521,233262.4848518519,236223.0694598897,238262.8424550276,238951.3217143958,240351.28650658915,242383.5181370302,244507.74648839497,247104.49125192236,250809.9323225726,255856.2177571532,261321.88396316743,266286.95363951684,270690.27417965705,273281.6142488892,274777.53979174345,275034.23863451305,275757.06561246916,276677.15897387813,278229.802865163,279537.3624957359,279721.15717547876,279290.68203626433,278621.94364896946,277530.80513035465,275939.12431002647,277891.8628237608,283885.1761038173,292452.83116470557,299435.09608506766,304904.63599501876,309914.4332702597,310925.48593242076,308561.6961209592,303380.5638410597,299982.3525794534,299111.8597895238,300404.6673147415,307033.92974731437,317446.0025206373,330264.42205093213,340408.66586391337,347584.9763083682,353032.7819203781,354032.40196936944,352588.2831389433,349662.21991075337,350163.8419231847,352653.2772010222,356026.43721246516,361811.7090941921,370368.1634765305,380767.5415977907,389511.66917819506,395869.87374927854,400403.8582860517,405659.82598176383,413277.1894237579,422527.7691766442,431262.9617997096,438088.835928211,442235.5822303155,442034.70954333566,438272.7086080787,433822.09405698074,430682.5390234176,428648.7817582241,427208.0538662458,429021.37562206254,434646.7050109841,442901.1728984632,450736.5141319432,457637.15906889894,463828.0441503739,467762.3733625675,468750.6819981678,468293.3947143963,467930.0918117393,467328.59870343615,465388.22234174266,466411.75167859386,471311.9399053619,480465.2420506251,490264.5082228111,500911.6896125309,511506.63222117705,518140.8148292103,522003.7327809312,523810.63072287635,527979.5030346754,533107.9355701461,539278.6542547123,546768.5664985367,553963.3060840602,560471.7145338162,566030.3113886168,571015.3690359684,575713.9082174595,580349.1687360882,585188.73367452,590381.5509112818,594464.3676829071,598197.921302962,601026.2637538888,604469.0592101797,606657.7864707841,608085.8809031898,607582.6731464711,606745.7199552837,604651.2842813455,598417.1611935251,589114.4393507112,581294.9791328758,578958.0220944759,581408.9043338961,585563.7634210462,592261.7467004822,600887.6015852747,609421.6167284911,616924.7681831486,622549.7471332977,626341.9634315791,624419.1444278108,619241.2515717453,613883.548289677,612480.0412956268,613559.1601094314,614813.27110719,617767.9217353546,622242.660486474,628242.1123538441,633245.3501900303,637234.333992435,639959.3111795498
